date,revenue,order_count,items_sold,unique_customers,revenue_lag_1,orders_lag_1,revenue_lag_7,orders_lag_7,revenue_lag_14,orders_lag_14,revenue_lag_30,orders_lag_30,revenue_rolling_mean_7,revenue_rolling_std_7,revenue_rolling_min_7,revenue_rolling_max_7,revenue_rolling_mean_14,revenue_rolling_std_14,revenue_rolling_min_14,revenue_rolling_max_14,revenue_rolling_mean_30,revenue_rolling_std_30,revenue_rolling_min_30,revenue_rolling_max_30,day_of_week,day_of_month,week_of_year,month,quarter,year,is_weekend,is_month_start,is_month_end,is_holiday_season,revenue_growth_1d,revenue_growth_7d,revenue_growth_30d,cumulative_revenue,cumulative_orders
2018-02-06,40066.42,268,300.0,264,43196.97,271.0,35523.61,258.0,40298.33,262.0,33993.48,196.0,34392.38,5484.745720404727,27572.17,43196.97,34405.952142857146,5404.797942162391,25106.77,43196.97,36704.933666666664,6595.80266331369,25106.77,51339.38,1,6,6,2,1,2018,0,0,0,0,-0.07247151825695186,0.12788142871740793,0.17865014114471345,8631511.09,54076
2018-02-07,36529.71,248,283.0,244,40066.42,268.0,37891.63,256.0,37025.23,244.0,45310.6,293.0,35041.35285714286,5894.368808850958,27572.17,43196.97,34389.387142857144,5385.670933876918,25106.77,43196.97,36907.365,6602.904341296769,25106.77,51339.38,2,7,6,2,1,2018,0,0,0,0,-0.08827117571272902,-0.035942502341546056,-0.19379328457358758,8668040.8,54324
2018-02-08,31911.01,230,254.0,227,36529.71,248.0,35767.92,232.0,35335.98,233.0,35440.0,252.0,34846.79285714286,5806.428247596659,27572.17,43196.97,34353.99285714286,5368.617098062281,25106.77,43196.97,36614.66866666666,6409.341665575959,25106.77,51339.38,3,8,6,2,1,2018,0,0,0,0,-0.126436809928138,-0.10783154290213126,-0.09957646726862301,8699951.81,54554
2018-02-09,35374.19,216,229.0,213,31911.01,230.0,32532.45,212.0,39308.94,229.0,44824.93,277.0,34295.80571428572,5886.890689160667,27572.17,43196.97,34109.35214285714,5398.380266176974,25106.77,43196.97,36497.03566666666,6463.797297766902,25106.77,51339.38,4,9,6,2,1,2018,0,0,0,0,0.10852617952236554,0.08735093729491639,-0.21083669288496376,8735326.0,54770
2018-02-10,25265.32,179,195.0,174,35374.19,216.0,27572.17,193.0,25106.77,153.0,46746.38,266.0,34701.76857142857,5842.840923153642,27572.17,43196.97,33828.29857142857,5205.846187462799,25106.77,43196.97,36182.011000000006,6271.361651182289,25106.77,51339.38,5,10,6,2,1,2018,1,0,0,0,-0.28576965295883816,-0.08366588483967707,-0.4595234967926928,8760591.32,54949
2018-02-11,26129.46,172,188.0,169,25265.32,179.0,28261.91,201.0,27804.9,156.0,37270.23,243.0,34372.21857142857,6354.629595206861,25265.32,43196.97,33839.62357142857,5185.546441582548,25265.32,43196.97,35465.975666666665,6249.845195052604,25106.77,51339.38,6,11,6,2,1,2018,1,0,0,0,0.03420261449290973,-0.07545314524036062,-0.2989187348723097,8786720.780000001,55121
2018-02-12,27990.55,218,250.0,214,26129.46,172.0,43196.97,271.0,36056.52,246.0,33222.38,219.0,34067.58285714286,6736.0408915218995,25265.32,43196.97,33719.94928571428,5352.187340783019,25265.32,43196.97,35094.61666666667,6466.183519131831,25106.77,51339.38,0,12,7,2,1,2018,0,0,0,0,0.07122573524290199,-0.35202515361609854,-0.15747908488193796,8814711.330000002,55339
2018-02-13,29024.170000000002,224,263.0,219,27990.55,218.0,40066.42,268.0,35523.61,258.0,35993.46,235.0,31895.237142857146,5668.575640898573,25265.32,40066.42,33143.80857142857,5513.03449218286,25265.32,43196.97,34920.22233333333,6587.826917499875,25106.77,51339.38,1,13,7,2,1,2018,0,0,0,0,0.036927463018769036,-0.2755986184939907,-0.19362656438141812,8843735.500000002,55563
2018-02-14,43643.36,295,345.0,284,29024.170000000002,224.0,36529.71,248.0,37891.63,256.0,45208.29,307.0,30317.772857142863,4413.096815626052,25265.32,36529.71,32679.562857142853,5570.573586061835,25265.32,43196.97,34687.91266666666,6671.031047706842,25106.77,51339.38,2,14,7,2,1,2018,0,0,0,0,0.5036902002710155,0.19473601077041125,-0.0346159963139504,8887378.860000001,55858
2018-02-15,39224.75,283,316.0,277,43643.36,295.0,31911.01,230.0,35767.92,232.0,51339.38,302.0,31334.008571428574,6436.95716767215,25265.32,43643.36,33090.400714285715,6164.931507951273,25265.32,43643.36,34635.74833333333,6591.575255500376,25106.77,51339.38,3,15,7,2,1,2018,0,0,0,0,-0.10124357977937537,0.22919174291255584,-0.23597149011148943,8926603.610000001,56141
2018-02-16,31867.47,214,245.0,212,39224.75,283.0,35374.19,216.0,32532.45,212.0,42151.92,282.0,32378.828571428574,7105.113572724396,25265.32,43643.36,33337.31714285714,6346.958871935243,25265.32,43643.36,34231.92733333333,5863.894638344601,25106.77,43867.89,4,16,7,2,1,2018,0,0,0,0,-0.18756728851044302,-0.09913216387428236,-0.24398532735875367,8958471.080000002,56355
2018-02-17,29611.55,204,224.0,202,31867.47,214.0,25265.32,179.0,27572.17,193.0,33038.69,241.0,31877.86857142858,6981.265457607176,25265.32,43643.36,33289.81857142857,6355.927481143233,25265.32,43643.36,33889.11233333334,5682.736289891183,25106.77,43867.89,5,17,7,2,1,2018,1,0,0,0,-0.07079068404237931,0.17202354848464219,-0.10373111040419591,8988082.630000003,56559
2018-02-18,29071.93,202,234.0,199,29611.55,204.0,26129.46,172.0,28261.91,201.0,35649.63,235.0,32498.758571428574,6469.676381016216,26129.46,43643.36,33435.48857142857,6237.064533310108,25265.32,43643.36,33774.87433333333,5734.631853091146,25106.77,43867.89,6,18,7,2,1,2018,1,0,0,0,-0.018223294626589892,0.11261120589556772,-0.18450962885168787,9017154.560000002,56761
2018-02-19,33735.96,259,295.0,256,29071.93,202.0,27990.55,218.0,43196.97,271.0,26960.0,184.0,32919.111428571436,6070.126151144832,27990.55,43643.36,33493.34714285714,6188.951218945229,25265.32,43643.36,33555.617666666665,5785.996305708619,25106.77,43867.89,0,19,8,2,1,2018,0,0,0,0,0.16043069723957082,0.20526249037621636,0.25133382789317493,9050890.520000003,57020
2018-02-20,42706.69,289,315.0,287,33735.96,259.0,29024.170000000002,224.0,40066.42,268.0,28447.42,199.0,33739.88428571429,5667.736705792996,29024.170000000002,43643.36,32817.56071428571,5529.261084048801,25265.32,43643.36,33781.483,5650.31198628656,25106.77,43867.89,1,20,8,2,1,2018,0,0,0,0,0.26591002597821434,0.4714181318535551,0.5012500254856154,9093597.210000003,57309
2018-02-21,38017.26,266,310.0,256,42706.69,289.0,43643.36,295.0,36529.71,248.0,43867.89,314.0,35694.530000000006,6112.2909045598035,29071.93,43643.36,33006.15142857143,5832.247570736961,25265.32,43643.36,34256.792,5784.2958420706655,25106.77,43867.89,2,21,8,2,1,2018,0,0,0,0,-0.10980551290676,-0.1289107896367282,-0.13336930497454969,9131614.470000003,57575
2018-02-22,38784.23,279,362.0,274,38017.26,266.0,39224.75,283.0,31911.01,230.0,40298.33,262.0,34890.80142857144,5193.744949136302,29071.93,42706.69,33112.405000000006,5914.351118911146,25265.32,43643.36,34061.771,5542.659614205744,25106.77,43643.36,3,22,8,2,1,2018,0,0,0,0,0.02017425769242709,-0.011230664312710692,-0.037572276568284546,9170398.700000003,57854
2018-02-23,33072.96,235,260.0,227,38784.23,279.0,31867.47,214.0,35374.19,216.0,37025.23,244.0,34827.87,5134.813739695392,29071.93,42706.69,33603.349285714285,6089.625603321,25265.32,43643.36,34011.301,5490.561577297189,25106.77,43643.36,4,23,8,2,1,2018,0,0,0,0,-0.14725753224957683,0.03782823048080064,-0.10674531934035258,9203471.660000004,58089
2018-02-24,28341.36,191,209.0,186,33072.96,235.0,29611.55,204.0,25265.32,179.0,35335.98,233.0,35000.082857142865,5038.286959525201,29071.93,42706.69,33438.97571428572,6069.17301689666,25265.32,43643.36,33879.558666666664,5463.098025757881,25106.77,43643.36,5,24,8,2,1,2018,1,0,0,0,-0.14306551333778406,-0.042895086545621464,-0.19794611611168,9231813.020000003,58280
2018-02-25,34930.88,237,269.0,232,28341.36,191.0,29071.93,202.0,26129.46,172.0,39308.94,229.0,34818.62714285715,5281.695331064486,28341.36,42706.69,33658.69285714286,5800.227939367735,26129.46,43643.36,33646.40466666667,5547.405168097312,25106.77,43643.36,6,25,8,2,1,2018,1,0,0,0,0.2325054266979425,0.2015328875654281,-0.11137568196954695,9266743.900000004,58517
2018-02-26,50433.96,299,334.0,291,34930.88,237.0,33735.96,259.0,27990.55,218.0,25106.77,153.0,35655.62,4645.105071882784,28341.36,42706.69,34287.36571428571,5383.380927826674,27990.55,43643.36,33500.469333333334,5450.036620273013,25106.77,43643.36,0,26,9,2,1,2018,0,0,0,0,0.44382162716770956,0.494961459522717,1.0087793053427423,9317177.860000005,58816
2018-02-27,47076.99,298,366.0,288,50433.96,299.0,42706.69,289.0,29024.170000000002,224.0,27804.9,156.0,38041.048571428575,7122.082550388279,28341.36,50433.96,35890.46642857143,6574.038947422255,28341.36,50433.96,34344.709,6035.214977526009,25265.32,50433.96,1,27,9,2,1,2018,0,0,0,0,-0.06656169771320752,0.10233291318058124,0.69311847911699,9364254.850000005,59114
2018-02-28,52321.74,313,358.0,308,47076.99,298.0,38017.26,266.0,43643.36,295.0,36056.52,246.0,38665.37714285714,7762.043153836582,28341.36,50433.96,37179.953571428574,6886.705412804276,28341.36,50433.96,34987.112,6333.414953430797,25265.32,50433.96,2,28,9,2,1,2018,0,0,1,0,0.11140792986127623,0.37626278169441973,0.4511034342748552,9416576.590000005,59427
2018-03-01,46747.4,277,316.0,273,52321.74,313.0,38784.23,279.0,39224.75,283.0,35523.61,258.0,40708.874285714286,9294.630261403225,28341.36,52321.74,37799.837857142855,7838.1008833863,28341.36,52321.74,35529.286,7080.276926294485,25265.32,52321.74,3,1,9,3,1,2018,0,1,0,0,-0.10653965254213638,0.20531979105940734,0.3159529676178745,9463323.990000006,59704
2018-03-02,37550.31,266,303.0,260,46747.4,277.0,33072.96,235.0,31867.47,214.0,37891.63,256.0,41846.47000000001,9504.749508259749,28341.36,52321.74,38337.17,8193.111848924344,28341.36,52321.74,35903.412333333334,7370.552436458022,25265.32,52321.74,4,2,9,3,1,2018,0,0,0,0,-0.19674013955856373,0.13537796435517113,-0.009007794069560981,9500874.300000006,59970
2018-03-03,31781.79,214,230.0,208,37550.31,266.0,28341.36,191.0,29611.55,204.0,35767.92,232.0,42486.09142857143,8950.421622386184,28341.36,52321.74,38743.08714285714,7986.081312028417,28341.36,52321.74,35892.035,7367.640413137838,25265.32,52321.74,5,3,9,3,1,2018,1,0,0,0,-0.15362110192965106,0.12139255138073834,-0.11144427744190877,9532656.090000005,60184
2018-03-04,37479.8,236,250.0,232,31781.79,214.0,34930.88,237.0,29071.93,202.0,32532.45,212.0,42977.58142857143,8098.127234711622,31781.79,52321.74,38898.10428571428,7814.413183864115,28341.36,52321.74,35759.164,7405.800850333763,25265.32,52321.74,6,4,9,3,1,2018,1,0,0,0,0.17928537064778305,0.07297039181377629,0.15207431349314304,9570135.890000006,60420
2018-03-05,45635.61,264,316.0,259,37479.8,236.0,50433.96,299.0,33735.96,259.0,27572.17,193.0,43341.71285714286,7724.70110675623,31781.79,52321.74,39498.666428571436,7307.815267735468,28341.36,52321.74,35924.075666666664,7386.52951518422,25265.32,52321.74,0,5,10,3,1,2018,0,0,0,0,0.21760548348710507,-0.09514125006245788,0.6551330562665181,9615771.500000006,60684
2018-03-06,45971.24,271,305.0,269,45635.61,264.0,47076.99,298.0,42706.69,289.0,28261.91,201.0,42656.23428571429,7184.460912225247,31781.79,52321.74,40348.64142857143,7277.959444809369,28341.36,52321.74,36526.19033333334,7418.399861783796,25265.32,52321.74,1,6,10,3,1,2018,0,0,0,0,0.00735456368393006,-0.023488120204796403,0.6266147617057729,9661742.740000006,60955
2018-03-07,42513.19,259,289.0,256,45971.24,271.0,52321.74,313.0,38017.26,266.0,43196.97,271.0,42498.270000000004,7082.494668631752,31781.79,52321.74,40581.82357142858,7410.413695030894,28341.36,52321.74,37116.50133333333,7442.66280733363,25265.32,52321.74,2,7,10,3,1,2018,0,0,0,0,-0.07522203012144102,-0.18746605139660866,-0.015829350993831204,9704255.930000005,61214
2018-03-08,33842.12,234,273.0,230,42513.19,259.0,46747.4,277.0,38784.23,279.0,40066.42,268.0,41097.048571428575,5638.056605330563,31781.79,46747.4,40902.96142857143,7388.1109345351315,28341.36,52321.74,37093.708666666666,7424.424334900808,25265.32,52321.74,3,8,10,3,1,2018,0,0,0,0,-0.20396187630238993,-0.2760641233523148,-0.1553495420853671,9738098.050000004,61448
2018-03-09,33823.07,204,229.0,203,33842.12,234.0,37550.31,266.0,33072.96,235.0,36529.71,248.0,39253.437142857154,5592.27576398505,31781.79,45971.24,40549.95357142857,7611.813877151341,28341.36,52321.74,36886.231999999996,7425.456316188031,25265.32,52321.74,4,9,10,3,1,2018,0,0,0,0,-0.0005629079974895923,-0.09925989958538284,-0.07409420989107218,9771921.120000005,61652
2018-03-10,31105.0,193,214.0,191,33823.07,204.0,31781.79,214.0,28341.36,191.0,31911.01,230.0,38720.97428571429,5947.617417988432,31781.79,45971.24,40603.53285714286,7557.581908070266,28341.36,52321.74,36796.01066666667,7446.35134081993,25265.32,52321.74,5,10,10,3,1,2018,1,0,0,0,-0.08036142195253115,-0.02129489874547663,-0.025258053568345207,9803026.120000005,61845
2018-03-11,36618.35,218,239.0,217,31105.0,193.0,37479.8,236.0,34930.88,237.0,35374.19,216.0,38624.29,6083.17719228454,31105.0,45971.24,40800.93571428571,7242.169610589718,31105.0,52321.74,36769.14366666667,7466.012683374833,25265.32,52321.74,6,11,10,3,1,2018,1,0,0,0,0.17724963832181317,-0.022984380919855663,0.035171406044915754,9839644.470000004,62063
2018-03-12,35930.89,232,259.0,230,36618.35,218.0,45635.61,264.0,50433.96,299.0,25265.32,179.0,38501.22571428572,6118.798802474175,31105.0,45971.24,40921.46928571428,7150.41871325831,31105.0,52321.74,36810.615666666665,7461.45095775693,25265.32,52321.74,0,12,11,3,1,2018,0,0,0,0,-0.01877364763841083,-0.21265673889315828,0.42214268412195066,9875575.360000005,62295
2018-03-13,42179.58,227,270.0,226,35930.89,232.0,45971.24,271.0,47076.99,298.0,26129.46,172.0,37114.83714285715,5274.006484036094,31105.0,45971.24,39885.53571428572,6702.838239190118,31105.0,52321.74,37166.134666666665,7139.526966587691,26129.46,52321.74,1,13,11,3,1,2018,0,0,0,0,0.17390857838478269,-0.08247895858367094,0.6142537962897052,9917754.940000005,62522
2018-03-14,28417.25,199,235.0,198,42179.58,227.0,42513.19,259.0,52321.74,313.0,27990.55,218.0,36573.17142857143,4321.512134671376,31105.0,42513.19,39535.720714285715,6420.501795342137,31105.0,52321.74,37701.13866666667,6880.637705771255,27990.55,52321.74,2,14,11,3,1,2018,0,0,0,0,-0.326279446120611,-0.33156627390228777,0.015244430709650203,9946172.190000005,62721
2018-03-15,51935.36,290,327.0,289,28417.25,199.0,33842.12,234.0,46747.4,277.0,29024.170000000002,224.0,34559.46571428572,4376.127694178921,28417.25,42179.58,37828.25714285714,5917.503494738069,28417.25,46747.4,37715.362,6860.283168303361,28341.36,52321.74,3,15,11,3,1,2018,0,0,0,0,0.8275997853416499,0.5346367189762342,0.7893831244786671,9998107.550000004,63011
2018-03-16,38760.36,252,290.0,249,51935.36,290.0,33823.07,204.0,37550.31,266.0,43643.36,295.0,37144.21428571429,7847.967918369667,28417.25,51935.36,38198.82571428571,6637.63028684613,28417.25,51935.36,38479.06833333333,7129.38352309463,28341.36,52321.74,4,16,11,3,1,2018,0,0,0,0,-0.2536807292757767,0.14597403488210858,-0.11188414457548634,10036867.910000004,63263
2018-03-17,24000.21,180,191.0,179,38760.36,252.0,31105.0,193.0,31781.79,214.0,39224.75,283.0,37849.541428571436,7720.569124538587,28417.25,51935.36,38285.25785714285,6636.414269485699,28417.25,51935.36,38316.301666666666,7062.844987269703,28341.36,52321.74,5,17,11,3,1,2018,1,0,0,0,-0.3808052866382047,-0.22841311686224086,-0.38813606205265805,10060868.120000005,63443
2018-03-18,36076.38,215,232.0,210,24000.21,180.0,36618.35,218.0,37479.8,236.0,31867.47,214.0,36834.571428571435,9098.966231309572,24000.21,51935.36,37729.430714285714,7493.526495298826,24000.21,51935.36,37808.817,7527.02849675716,24000.21,52321.74,6,18,11,3,1,2018,1,0,0,0,0.5031693472682113,-0.014800503026488165,0.13207543617362782,10096944.500000006,63658
2018-03-19,52707.31,303,366.0,300,36076.38,215.0,35930.89,232.0,45635.61,264.0,29611.55,204.0,36757.147142857146,9103.417488019986,24000.21,51935.36,37629.186428571425,7506.498659877834,24000.21,51935.36,37949.11400000001,7451.3128166997985,24000.21,52321.74,0,19,12,3,1,2018,0,0,0,0,0.4609922059807554,0.46690800033063473,0.7799578205126041,10149651.810000006,63961
2018-03-20,42887.93,297,348.0,295,52707.31,303.0,42179.58,227.0,45971.24,271.0,29071.93,202.0,39153.77857142857,10883.866949446097,24000.21,52707.31,38134.30785714286,8284.335136608659,24000.21,52707.31,38718.97266666666,7747.410519112938,24000.21,52707.31,1,20,12,3,1,2018,0,0,0,0,-0.1863001545705899,0.01679367125040132,0.4752350463144346,10192539.740000006,64258
2018-03-21,46482.09,286,315.0,283,42887.93,297.0,28417.25,199.0,42513.19,259.0,33735.96,259.0,39254.971428571436,10919.92133126021,24000.21,52707.31,37914.07142857143,8098.874914295053,24000.21,52707.31,39179.50600000001,7562.613959926833,24000.21,52707.31,2,21,12,3,1,2018,0,0,0,0,0.08380353166963284,0.6356997950188705,0.3778202843494003,10239021.830000006,64544
2018-03-22,36989.79,254,296.0,252,46482.09,286.0,51935.36,290.0,33842.12,234.0,42706.69,289.0,41835.66285714286,10030.149139977322,24000.21,52707.31,38197.56428571428,8338.17434921016,24000.21,52707.31,39604.377,7604.175001893496,24000.21,52707.31,3,22,12,3,1,2018,0,0,0,0,-0.20421413925234422,-0.2877725310847946,-0.13386427278723778,10276011.620000005,64798
2018-03-23,34817.72,221,256.0,219,36989.79,254.0,38760.36,252.0,33823.07,204.0,38017.26,266.0,39700.58142857143,9066.34751011371,24000.21,52707.31,38422.39785714285,8253.708216139692,24000.21,52707.31,39413.81366666666,7595.377755091223,24000.21,52707.31,4,23,12,3,1,2018,0,0,0,0,-0.058720798360844983,-0.10171835349310476,-0.08416019460634461,10310829.340000005,65019
2018-03-24,27711.42,165,189.0,165,34817.72,221.0,24000.21,180.0,31105.0,193.0,38784.23,279.0,39137.34714285714,9254.995339603794,24000.21,52707.31,38493.444285714286,8215.263985221194,24000.21,52707.31,39307.16233333333,7638.007534184108,24000.21,52707.31,5,24,12,3,1,2018,1,0,0,0,-0.20410009615793345,0.15463239696652642,-0.2854977396740893,10338540.760000005,65184
2018-03-25,30192.8,190,226.0,189,27711.42,165.0,36076.38,215.0,36618.35,218.0,33072.96,235.0,39667.520000000004,8300.411031986958,27711.42,52707.31,38251.04571428571,8495.327450111083,24000.21,52707.31,38938.068666666666,7926.247300230556,24000.21,52707.31,6,25,12,3,1,2018,1,0,0,0,0.08954358888862424,-0.16308676203100192,-0.08708503865393358,10368733.560000006,65374
2018-03-26,42745.23,272,320.0,271,30192.8,190.0,52707.31,303.0,35930.89,232.0,28341.36,191.0,38827.008571428574,8993.606582340135,27711.42,52707.31,37792.07785714285,8759.777649451693,24000.21,52707.31,38842.06333333333,8016.664121190424,24000.21,52707.31,0,26,13,3,1,2018,0,0,0,0,0.41574249489944637,-0.1890075589135548,0.5082279043772071,10411478.790000007,65646
2018-03-27,40633.58,245,289.0,244,42745.23,272.0,42887.93,297.0,42179.58,227.0,34930.88,237.0,37403.85428571429,6997.879091983956,27711.42,46482.09,38278.81642857142,8837.381494693305,24000.21,52707.31,39322.192333333325,7794.326913855122,24000.21,52707.31,1,27,13,3,1,2018,0,0,0,0,-0.049400833730453675,-0.05256373996133645,0.1632566943632685,10452112.370000007,65891
2018-03-28,35150.72,220,242.0,220,40633.58,245.0,46482.09,286.0,28417.25,199.0,50433.96,299.0,37081.804285714294,6750.9493042109425,27711.42,46482.09,38168.38785714286,8794.444419157402,24000.21,52707.31,39512.28233333333,7752.967210669427,24000.21,52707.31,2,28,13,3,1,2018,0,0,0,0,-0.1349342095872429,-0.2437792706825359,-0.3030347012211613,10487263.090000007,66111
2018-03-29,33564.47,194,224.0,194,35150.72,220.0,36989.79,254.0,51935.36,290.0,47076.99,298.0,35463.037142857145,5330.3027527669465,27711.42,42745.23,38649.35,8395.201788789367,24000.21,52707.31,39002.841,7508.84716182891,24000.21,52707.31,3,29,13,3,1,2018,0,0,0,0,-0.04512709839229467,-0.09260176929904174,-0.28703024556157897,10520827.560000008,66305
2018-03-30,26279.75,165,185.0,165,33564.47,194.0,34817.72,221.0,38760.36,252.0,52321.74,313.0,34973.705714285716,5324.005866468688,27711.42,42745.23,37337.14357142857,7552.197402621509,24000.21,52707.31,38552.42366666666,7412.474362637302,24000.21,52707.31,4,30,13,3,1,2018,0,0,0,0,-0.21703664619164253,-0.24521910107841638,-0.4977279043089927,10547107.310000008,66470
2018-03-31,29121.4,168,193.0,166,26279.75,165.0,27711.42,165.0,24000.21,180.0,46747.4,277.0,33753.99571428572,6261.215508021831,26279.75,42745.23,36445.67142857143,8088.825170739092,24000.21,52707.31,37684.35733333333,7267.824179916033,24000.21,52707.31,5,31,13,3,1,2018,1,0,1,0,0.10813078511020846,0.050880828192853444,-0.3770477074660836,10576228.710000008,66638
2018-04-01,34189.0,207,232.0,207,29121.4,168.0,30192.8,190.0,36076.38,215.0,37550.31,266.0,33955.42142857143,6053.664639261531,26279.75,42745.23,36811.470714285715,7582.674170570551,26279.75,52707.31,37096.824,7222.203346998099,24000.21,52707.31,6,1,13,4,2,2018,1,1,0,0,0.17401635910361457,0.13235605839802878,-0.08951484022368916,10610417.710000008,66845
